dataset;method;cls;nr_events;metric;score
bpic2012_A;cluster_agg;logit;33;fscore;0.8338192419825073
bpic2012_A;cluster_agg;logit;34;auc;0.8093726379440666
bpic2012_A;cluster_agg;logit;34;prec;0.8053097345132744
bpic2012_A;cluster_agg;logit;34;rec;0.8666666666666667
bpic2012_A;cluster_agg;logit;34;fscore;0.8348623853211008
bpic2012_A;cluster_agg;logit;35;auc;0.812843197071385
bpic2012_A;cluster_agg;logit;35;prec;0.8132911392405063
bpic2012_A;cluster_agg;logit;35;rec;0.8624161073825504
bpic2012_A;cluster_agg;logit;35;fscore;0.8371335504885994
bpic2012_A;cluster_agg;logit;36;auc;0.8091610910962428
bpic2012_A;cluster_agg;logit;36;prec;0.8229508196721311
bpic2012_A;cluster_agg;logit;36;rec;0.8655172413793103
bpic2012_A;cluster_agg;logit;36;fscore;0.8436974789915965
bpic2012_A;cluster_agg;logit;37;auc;0.8081283795569509
bpic2012_A;cluster_agg;logit;37;prec;0.8280701754385965
bpic2012_A;cluster_agg;logit;37;rec;0.8644688644688645
bpic2012_A;cluster_agg;logit;37;fscore;0.8458781362007171
bpic2012_A;cluster_agg;logit;38;auc;0.8067192299167222
bpic2012_A;cluster_agg;logit;38;prec;0.8302583025830258
bpic2012_A;cluster_agg;logit;38;rec;0.8620689655172413
bpic2012_A;cluster_agg;logit;38;fscore;0.8458646616541353
bpic2012_A;cluster_agg;logit;39;auc;0.8303854875283446
bpic2012_A;cluster_agg;logit;39;prec;0.8536585365853658
bpic2012_A;cluster_agg;logit;39;rec;0.8571428571428571
bpic2012_A;cluster_agg;logit;39;fscore;0.8553971486761711
bpic2012_A;cluster_agg;logit;40;auc;0.8161557510033303
bpic2012_A;cluster_agg;logit;40;prec;0.85
bpic2012_A;cluster_agg;logit;40;rec;0.8535564853556485
bpic2012_A;cluster_agg;logit;40;fscore;0.8517745302713988
bpic2012_A;cluster_agg;logit;-1;auc;0.7839604665435806
bpic2012_A;cluster_agg;logit;-1;fscore;0.7727382265398841
bpic2011_3;cluster_laststate;rf;1;auc;0.9963793103448276
bpic2011_3;cluster_laststate;rf;1;prec;1.0
bpic2011_3;cluster_laststate;rf;1;rec;0.925
bpic2011_3;cluster_laststate;rf;1;fscore;0.9610389610389609
bpic2011_3;cluster_laststate;rf;-1;auc;0.9963793103448276
bpic2011_3;cluster_laststate;rf;-1;fscore;0.9730841230841232
bpic2015_4;single_agg;xgboost;1;auc;0.7148514851485148
bpic2015_4;single_agg;xgboost;1;prec;0.20689655172413796
bpic2015_4;single_agg;xgboost;1;rec;0.4
bpic2015_4;single_agg;xgboost;1;fscore;0.2727272727272727
bpic2015_4;single_agg;xgboost;-1;auc;0.7148514851485148
bpic2015_4;single_agg;xgboost;-1;fscore;0.7577536183552325
bpic2015_2;state_laststate;logit;1;auc;0.8717257318952235
bpic2015_2;state_laststate;logit;1;prec;0.6
bpic2015_2;state_laststate;logit;1;rec;0.2727272727272727
bpic2015_2;state_laststate;logit;1;fscore;0.375
bpic2015_2;state_laststate;logit;-1;auc;0.8717257318952235
bpic2015_2;state_laststate;logit;-1;fscore;0.8338133640552995
bpic2011_1;prefix_laststate;catboost;1;auc;0.9949117261583532
bpic2011_1;prefix_laststate;catboost;1;prec;0.8780487804878049
bpic2011_1;prefix_laststate;catboost;1;rec;0.9908256880733946
bpic2011_1;prefix_laststate;catboost;1;fscore;0.9310344827586208
bpic2011_1;prefix_laststate;catboost;2;auc;0.9889909710121972
bpic2011_1;prefix_laststate;catboost;2;prec;0.8629032258064516
bpic2011_1;prefix_laststate;catboost;2;rec;1.0
bpic2011_1;prefix_laststate;catboost;2;fscore;0.9264069264069263
bpic2011_1;prefix_laststate;catboost;3;auc;0.9935694075280802
bpic2011_1;prefix_laststate;catboost;3;prec;0.856
bpic2011_1;prefix_laststate;catboost;3;rec;1.0
bpic2011_1;prefix_laststate;catboost;3;fscore;0.9224137931034484
bpic2011_1;prefix_laststate;catboost;4;auc;0.987958303378864
bpic2011_1;prefix_laststate;catboost;4;prec;0.8629032258064516
bpic2011_1;prefix_laststate;catboost;4;rec;1.0
bpic2011_1;prefix_laststate;catboost;4;fscore;0.9264069264069263
bpic2011_1;prefix_laststate;catboost;5;auc;0.9941827198168988
bpic2011_1;prefix_laststate;catboost;5;prec;0.8677685950413223
bpic2011_1;prefix_laststate;catboost;5;rec;0.9813084112149532
bpic2011_1;prefix_laststate;catboost;5;fscore;0.9210526315789472
bpic2011_1;prefix_laststate;catboost;6;auc;0.9944128403088176
bpic2011_1;prefix_laststate;catboost;6;prec;0.9059829059829059
bpic2011_1;prefix_laststate;catboost;6;rec;0.9906542056074766
bpic2011_1;prefix_laststate;catboost;6;fscore;0.9464285714285716
bpic2011_1;prefix_laststate;catboost;7;auc;0.99487284659557
bpic2011_1;prefix_laststate;catboost;7;prec;0.8898305084745762
bpic2011_1;prefix_laststate;catboost;7;rec;0.9905660377358492
bpic2011_1;prefix_laststate;catboost;7;fscore;0.9375
bpic2011_1;prefix_laststate;catboost;8;auc;0.9975890985324948
bpic2011_1;prefix_laststate;catboost;8;prec;0.8760330578512396
bpic2011_1;prefix_laststate;catboost;8;rec;1.0
bpic2011_1;prefix_laststate;catboost;8;fscore;0.9339207048458148
bpic2011_1;prefix_laststate;catboost;9;auc;0.9994708994708996
bpic2011_1;prefix_laststate;catboost;9;prec;0.9130434782608696
bpic2011_1;prefix_laststate;catboost;9;rec;1.0
bpic2011_1;prefix_laststate;catboost;9;fscore;0.9545454545454544
bpic2011_1;prefix_laststate;catboost;10;auc;0.99989417989418
bpic2011_1;prefix_laststate;catboost;10;prec;0.9210526315789472
bpic2011_1;prefix_laststate;catboost;10;rec;1.0
bpic2011_1;prefix_laststate;catboost;10;fscore;0.9589041095890408
bpic2011_1;prefix_laststate;catboost;11;auc;0.996861471861472
bpic2011_1;prefix_laststate;catboost;11;prec;0.8898305084745762
bpic2011_1;prefix_laststate;catboost;11;rec;1.0
bpic2011_1;prefix_laststate;catboost;11;fscore;0.9417040358744396
bpic2011_1;prefix_laststate;catboost;12;auc;0.9955627705627704
bpic2011_1;prefix_laststate;catboost;12;prec;0.8536585365853658
bpic2011_1;prefix_laststate;catboost;12;rec;1.0
bpic2011_1;prefix_laststate;catboost;12;fscore;0.9210526315789476
bpic2011_1;prefix_laststate;catboost;13;auc;0.9956212370005474
bpic2011_1;prefix_laststate;catboost;13;prec;0.875
bpic2011_1;prefix_laststate;catboost;13;rec;1.0
bpic2011_1;prefix_laststate;catboost;13;fscore;0.9333333333333332
bpic2011_1;prefix_laststate;catboost;14;auc;0.9957918050941308
bpic2011_1;prefix_laststate;catboost;14;prec;0.8739495798319328
bpic2011_1;prefix_laststate;catboost;14;rec;0.9904761904761904
bpic2011_1;prefix_laststate;catboost;14;fscore;0.9285714285714286
bpic2011_1;prefix_laststate;catboost;15;auc;0.9956810631229236
bpic2011_1;prefix_laststate;catboost;15;prec;0.8823529411764706
bpic2011_1;prefix_laststate;catboost;15;rec;1.0
bpic2011_1;prefix_laststate;catboost;15;fscore;0.9375
bpic2011_1;prefix_laststate;catboost;16;auc;0.9967884828349944
bpic2011_1;prefix_laststate;catboost;16;prec;0.875
bpic2011_1;prefix_laststate;catboost;16;rec;1.0
bpic2011_1;prefix_laststate;catboost;16;fscore;0.9333333333333332
bpic2011_1;prefix_laststate;catboost;17;auc;0.9959749552772807
bpic2011_1;prefix_laststate;catboost;17;prec;0.8965517241379308
bpic2011_1;prefix_laststate;catboost;17;rec;1.0
bpic2011_1;prefix_laststate;catboost;17;fscore;0.9454545454545454
bpic2011_1;prefix_laststate;catboost;18;auc;0.9958631484794276
bpic2011_1;prefix_laststate;catboost;18;prec;0.8739495798319328
bpic2011_1;prefix_laststate;catboost;18;rec;1.0
bpic2011_1;prefix_laststate;catboost;18;fscore;0.9327354260089686
bpic2011_1;prefix_laststate;catboost;19;auc;0.9957013574660634
bpic2011_1;prefix_laststate;catboost;19;prec;0.8956521739130435
bpic2011_1;prefix_laststate;catboost;19;rec;0.9903846153846154
bpic2011_1;prefix_laststate;catboost;19;fscore;0.9406392694063926
bpic2011_1;prefix_laststate;catboost;20;auc;0.9959630911188004
bpic2011_1;prefix_laststate;catboost;20;prec;0.8938053097345132
bpic2011_1;prefix_laststate;catboost;20;rec;0.9901960784313726
bpic2011_1;prefix_laststate;catboost;20;fscore;0.9395348837209304
bpic2011_1;prefix_laststate;catboost;21;auc;0.9976470588235292
bpic2011_1;prefix_laststate;catboost;21;prec;0.908256880733945
bpic2011_1;prefix_laststate;catboost;21;rec;0.99
bpic2011_1;prefix_laststate;catboost;21;fscore;0.9473684210526316
bpic2011_1;prefix_laststate;catboost;22;auc;0.9972431077694236
bpic2011_1;prefix_laststate;catboost;22;prec;0.8952380952380953
bpic2011_1;prefix_laststate;catboost;22;rec;0.9894736842105264
bpic2011_1;prefix_laststate;catboost;22;fscore;0.94
bpic2011_1;prefix_laststate;catboost;23;auc;0.995212215320911
bpic2011_1;prefix_laststate;catboost;23;prec;0.8921568627450981
bpic2011_1;prefix_laststate;catboost;23;rec;0.9891304347826086
bpic2011_1;prefix_laststate;catboost;23;fscore;0.9381443298969072
bpic2011_1;prefix_laststate;catboost;24;auc;0.9965222043873728
bpic2011_1;prefix_laststate;catboost;24;prec;0.8627450980392157
bpic2011_1;prefix_laststate;catboost;24;rec;0.9887640449438202
bpic2011_1;prefix_laststate;catboost;24;fscore;0.9214659685863874
bpic2011_1;prefix_laststate;catboost;25;auc;0.9942991281019452
bpic2011_1;prefix_laststate;catboost;25;prec;0.8333333333333334
bpic2011_1;prefix_laststate;catboost;25;rec;0.9859154929577464
bpic2011_1;prefix_laststate;catboost;25;fscore;0.9032258064516128
bpic2011_1;prefix_laststate;catboost;26;auc;0.9916666666666668
bpic2011_1;prefix_laststate;catboost;26;prec;0.7777777777777778
bpic2011_1;prefix_laststate;catboost;26;rec;0.98
bpic2011_1;prefix_laststate;catboost;26;fscore;0.8672566371681417
bpic2011_1;prefix_laststate;catboost;27;auc;0.9883672621520564
bpic2011_1;prefix_laststate;catboost;27;prec;0.6829268292682927
bpic2011_1;prefix_laststate;catboost;27;rec;0.9655172413793104
bpic2011_1;prefix_laststate;catboost;27;fscore;0.8000000000000002
bpic2011_1;prefix_laststate;catboost;28;auc;0.9847560975609756
bpic2011_1;prefix_laststate;catboost;28;prec;0.6052631578947368
bpic2011_1;prefix_laststate;catboost;28;rec;0.9583333333333334
bpic2011_1;prefix_laststate;catboost;28;fscore;0.7419354838709677
bpic2011_1;prefix_laststate;catboost;29;auc;0.98070987654321
bpic2011_1;prefix_laststate;catboost;29;prec;0.6521739130434783
bpic2011_1;prefix_laststate;catboost;29;rec;0.9375
bpic2011_1;prefix_laststate;catboost;29;fscore;0.7692307692307693
bpic2011_1;prefix_laststate;catboost;30;auc;0.9876543209876544
bpic2011_1;prefix_laststate;catboost;30;prec;0.6111111111111112
bpic2011_1;prefix_laststate;catboost;30;rec;1.0
bpic2011_1;prefix_laststate;catboost;30;fscore;0.7586206896551725
bpic2011_1;prefix_laststate;catboost;31;auc;1.0
bpic2011_1;prefix_laststate;catboost;31;prec;0.5555555555555556
bpic2011_1;prefix_laststate;catboost;31;rec;1.0
bpic2011_1;prefix_laststate;catboost;31;fscore;0.7142857142857143
bpic2011_1;prefix_laststate;catboost;32;auc;0.9985569985569984
bpic2011_1;prefix_laststate;catboost;32;prec;0.6
bpic2011_1;prefix_laststate;catboost;32;rec;1.0
bpic2011_1;prefix_laststate;catboost;32;fscore;0.7499999999999999
bpic2011_1;prefix_laststate;catboost;33;auc;0.9985569985569984
bpic2011_1;prefix_laststate;catboost;33;prec;0.5625
bpic2011_1;prefix_laststate;catboost;33;rec;1.0
bpic2011_1;prefix_laststate;catboost;33;fscore;0.72
bpic2011_1;prefix_laststate;catboost;34;auc;0.9680451127819548
bpic2011_1;prefix_laststate;catboost;34;prec;0.4666666666666667
bpic2011_1;prefix_laststate;catboost;34;rec;1.0
bpic2011_1;prefix_laststate;catboost;34;fscore;0.6363636363636364
bpic2011_1;prefix_laststate;catboost;35;auc;0.986842105263158
bpic2011_1;prefix_laststate;catboost;35;prec;0.4545454545454545
bpic2011_1;prefix_laststate;catboost;35;rec;1.0
bpic2011_1;prefix_laststate;catboost;35;fscore;0.625
bpic2011_1;prefix_laststate;catboost;36;auc;0.9864864864864864
bpic2011_1;prefix_laststate;catboost;36;prec;0.5555555555555556
bpic2011_1;prefix_laststate;catboost;36;rec;1.0
bpic2011_1;prefix_laststate;catboost;36;fscore;0.7142857142857143
bpic2011_1;prefix_laststate;catboost;-1;auc;0.9952021606219372
bpic2011_1;prefix_laststate;catboost;-1;fscore;0.9227410585511968
bpic2011_3;state_laststate;logit;1;auc;0.8315517241379309
bpic2011_3;state_laststate;logit;1;prec;0.6666666666666666
bpic2011_3;state_laststate;logit;1;rec;0.25
bpic2011_3;state_laststate;logit;1;fscore;0.3636363636363637
bpic2011_3;state_laststate;logit;-1;auc;0.8315517241379309
bpic2011_3;state_laststate;logit;-1;fscore;0.6410576351752822
bpic2011_1;state_agg;svm;1;auc;0.83166294040552
bpic2011_1;state_agg;svm;1;prec;0.5734265734265734
bpic2011_1;state_agg;svm;1;rec;0.7522935779816514
bpic2011_1;state_agg;svm;1;fscore;0.6507936507936508
bpic2011_1;state_agg;svm;2;auc;0.7969665769047996
bpic2011_1;state_agg;svm;2;prec;0.5423728813559322
bpic2011_1;state_agg;svm;2;rec;0.8971962616822429
bpic2011_1;state_agg;svm;2;fscore;0.676056338028169
bpic2011_1;state_agg;svm;3;auc;0.7410186058475522
bpic2011_1;state_agg;svm;3;prec;0.5402298850574713
bpic2011_1;state_agg;svm;3;rec;0.8785046728971962
bpic2011_1;state_agg;svm;3;fscore;0.6690391459074733
bpic2011_1;state_agg;svm;4;auc;0.7427210639827463
bpic2011_1;state_agg;svm;4;prec;0.5449438202247191
bpic2011_1;state_agg;svm;4;rec;0.9065420560747663
bpic2011_1;state_agg;svm;4;fscore;0.6807017543859649
bpic2011_1;state_agg;svm;5;auc;0.7067518596223535
bpic2011_1;state_agg;svm;5;prec;0.5444444444444444
bpic2011_1;state_agg;svm;5;rec;0.9158878504672896
bpic2011_1;state_agg;svm;5;fscore;0.6829268292682926
bpic2011_1;state_agg;svm;6;auc;0.6662433969930921
bpic2011_1;state_agg;svm;6;prec;0.5469613259668509
bpic2011_1;state_agg;svm;6;rec;0.9252336448598132
bpic2011_1;state_agg;svm;6;fscore;0.6875000000000001
bpic2011_1;state_agg;svm;7;auc;0.6501230516817064
bpic2011_1;state_agg;svm;7;prec;0.5494505494505495
bpic2011_1;state_agg;svm;7;rec;0.9433962264150944
bpic2011_1;state_agg;svm;7;fscore;0.6944444444444444
bpic2011_1;state_agg;svm;8;auc;0.6574423480083857
bpic2011_1;state_agg;svm;8;prec;0.5480225988700564
bpic2011_1;state_agg;svm;8;rec;0.9150943396226416
bpic2011_1;state_agg;svm;8;fscore;0.6855123674911661
bpic2011_1;state_agg;svm;9;auc;0.7381481481481482
bpic2011_1;state_agg;svm;9;prec;0.5505617977528089
bpic2011_1;state_agg;svm;9;rec;0.9333333333333332
bpic2011_1;state_agg;svm;9;fscore;0.6925795053003533
bpic2011_1;state_agg;svm;10;auc;0.7137566137566138
bpic2011_1;state_agg;svm;10;prec;0.5632183908045977
bpic2011_1;state_agg;svm;10;rec;0.9333333333333332
bpic2011_1;state_agg;svm;10;fscore;0.7025089605734767
bpic2011_1;state_agg;svm;11;auc;0.6705627705627705
bpic2011_1;state_agg;svm;11;prec;0.5670731707317073
bpic2011_1;state_agg;svm;11;rec;0.8857142857142857
bpic2011_1;state_agg;svm;11;fscore;0.6914498141263941
bpic2011_1;state_agg;svm;12;auc;0.6481060606060607
bpic2011_1;state_agg;svm;12;prec;0.5602409638554217
bpic2011_1;state_agg;svm;12;rec;0.8857142857142857
bpic2011_1;state_agg;svm;12;fscore;0.6863468634686347
bpic2011_1;state_agg;svm;13;auc;0.5875205254515601
bpic2011_1;state_agg;svm;13;prec;0.5444444444444444
bpic2011_1;state_agg;svm;13;rec;0.9333333333333332
bpic2011_1;state_agg;svm;13;fscore;0.6877192982456141
bpic2011_1;state_agg;svm;14;auc;0.4326135105204873
bpic2011_1;state_agg;svm;14;prec;0.5614973262032086
bpic2011_1;state_agg;svm;14;rec;1.0
bpic2011_1;state_agg;svm;14;fscore;0.7191780821917808
bpic2011_1;state_agg;svm;15;auc;0.5864894795127353
bpic2011_1;state_agg;svm;15;prec;0.5591397849462365
bpic2011_1;state_agg;svm;15;rec;0.9904761904761904
bpic2011_1;state_agg;svm;15;fscore;0.7147766323024054
bpic2011_1;state_agg;svm;16;auc;0.4239756367663344
bpic2011_1;state_agg;svm;16;prec;0.5621621621621622
bpic2011_1;state_agg;svm;16;rec;0.9904761904761904
bpic2011_1;state_agg;svm;16;fscore;0.7172413793103449
bpic2011_1;state_agg;svm;17;auc;0.4726632379248658
bpic2011_1;state_agg;svm;17;prec;0.5573770491803278
bpic2011_1;state_agg;svm;17;rec;0.9807692307692308
bpic2011_1;state_agg;svm;17;fscore;0.710801393728223
bpic2011_1;state_agg;svm;18;auc;0.4532647584973167
bpic2011_1;state_agg;svm;18;prec;0.5597826086956522
bpic2011_1;state_agg;svm;18;rec;0.9903846153846154
bpic2011_1;state_agg;svm;18;fscore;0.7152777777777778
bpic2011_1;state_agg;svm;19;auc;0.4295248868778279
bpic2011_1;state_agg;svm;19;prec;0.5489130434782609
bpic2011_1;state_agg;svm;19;rec;0.971153846153846
bpic2011_1;state_agg;svm;19;fscore;0.7013888888888888
bpic2011_1;state_agg;svm;20;auc;0.5282006920415224
bpic2011_1;state_agg;svm;20;prec;0.5586592178770949
bpic2011_1;state_agg;svm;20;rec;0.9803921568627452
bpic2011_1;state_agg;svm;20;fscore;0.7117437722419928
bpic2011_1;state_agg;svm;21;auc;0.6074705882352941
bpic2011_1;state_agg;svm;21;prec;0.5480225988700564
bpic2011_1;state_agg;svm;21;rec;0.97
bpic2011_1;state_agg;svm;21;fscore;0.7003610108303249
bpic2011_1;state_agg;svm;22;auc;0.4347744360902256
bpic2011_1;state_agg;svm;22;prec;0.5411764705882353
bpic2011_1;state_agg;svm;22;rec;0.9684210526315791
bpic2011_1;state_agg;svm;22;fscore;0.6943396226415094
bpic2011_1;state_agg;svm;23;auc;0.5986671842650103
bpic2011_1;state_agg;svm;23;prec;0.6027397260273972
bpic2011_1;state_agg;svm;23;rec;0.9565217391304348
bpic2011_1;state_agg;svm;23;fscore;0.7394957983193277
bpic2011_1;state_agg;svm;24;auc;0.6813135366506153
bpic2011_1;state_agg;svm;24;prec;0.60431654676259
bpic2011_1;state_agg;svm;24;rec;0.9438202247191012
bpic2011_1;state_agg;svm;24;fscore;0.7368421052631581
bpic2011_1;state_agg;svm;25;auc;0.6436116700201207
bpic2011_1;state_agg;svm;25;prec;0.5630252100840336
bpic2011_1;state_agg;svm;25;rec;0.943661971830986
bpic2011_1;state_agg;svm;25;fscore;0.7052631578947369
bpic2011_1;state_agg;svm;26;auc;0.745952380952381
bpic2011_1;state_agg;svm;26;prec;0.5657894736842105
bpic2011_1;state_agg;svm;26;rec;0.86
bpic2011_1;state_agg;svm;26;fscore;0.6825396825396826
bpic2011_1;state_agg;svm;27;auc;0.8838803489821354
bpic2011_1;state_agg;svm;27;prec;0.6428571428571429
bpic2011_1;state_agg;svm;27;rec;0.9310344827586208
bpic2011_1;state_agg;svm;27;fscore;0.7605633802816901
bpic2011_1;state_agg;svm;28;auc;0.8475609756097561
bpic2011_1;state_agg;svm;28;prec;0.68
bpic2011_1;state_agg;svm;28;rec;0.7083333333333334
bpic2011_1;state_agg;svm;28;fscore;0.6938775510204083
bpic2011_1;state_agg;svm;29;auc;0.9050925925925926
bpic2011_1;state_agg;svm;29;prec;0.65
bpic2011_1;state_agg;svm;29;rec;0.8125
bpic2011_1;state_agg;svm;29;fscore;0.7222222222222223
bpic2011_1;state_agg;svm;30;auc;0.8849607182940517
bpic2011_1;state_agg;svm;30;prec;0.5294117647058824
bpic2011_1;state_agg;svm;30;rec;0.8181818181818182
bpic2011_1;state_agg;svm;30;fscore;0.6428571428571428
bpic2011_1;state_agg;svm;31;auc;0.7799999999999999
bpic2011_1;state_agg;svm;31;prec;0.3181818181818182
bpic2011_1;state_agg;svm;31;rec;0.7
bpic2011_1;state_agg;svm;31;fscore;0.4375
bpic2011_1;state_agg;svm;32;auc;0.6414141414141414
bpic2011_1;state_agg;svm;32;prec;0.1851851851851852
bpic2011_1;state_agg;svm;32;rec;0.5555555555555556
bpic2011_1;state_agg;svm;32;fscore;0.2777777777777778
bpic2011_1;state_agg;svm;33;auc;0.613997113997114
bpic2011_1;state_agg;svm;33;prec;0.15151515151515152
bpic2011_1;state_agg;svm;33;rec;0.5555555555555556
bpic2011_1;state_agg;svm;33;fscore;0.2380952380952381
bpic2011_1;state_agg;svm;34;auc;0.8110902255639099
bpic2011_1;state_agg;svm;34;prec;0.15789473684210525
bpic2011_1;state_agg;svm;34;rec;0.8571428571428571
bpic2011_1;state_agg;svm;34;fscore;0.26666666666666666
bpic2011_1;state_agg;svm;35;auc;0.6684210526315789
bpic2011_1;state_agg;svm;35;prec;0.08333333333333333
bpic2011_1;state_agg;svm;35;rec;0.6
bpic2011_1;state_agg;svm;35;fscore;0.14634146341463414
bpic2011_1;state_agg;svm;36;auc;0.5567567567567568
bpic2011_1;state_agg;svm;36;prec;0.08108108108108109
bpic2011_1;state_agg;svm;36;rec;0.6
bpic2011_1;state_agg;svm;36;fscore;0.14285714285714288
bpic2011_1;state_agg;svm;-1;auc;0.6704987197568351
bpic2011_1;state_agg;svm;-1;fscore;0.3301078229159296
bpic2015_5;prefix_agg;xgboost;1;auc;0.6988344988344988
bpic2015_5;prefix_agg;xgboost;1;prec;0.5
bpic2015_5;prefix_agg;xgboost;1;rec;0.4545454545454545
bpic2015_5;prefix_agg;xgboost;1;fscore;0.4761904761904762
bpic2015_5;prefix_agg;xgboost;-1;auc;0.6988344988344988
bpic2015_5;prefix_agg;xgboost;-1;fscore;0.7351859248042363
bpic2012_D;state_agg;svm;1;auc;0.5319177701774387
bpic2012_D;state_agg;svm;1;prec;0.21782178217821785
bpic2012_D;state_agg;svm;1;rec;0.12154696132596685
bpic2012_D;state_agg;svm;1;fscore;0.15602836879432622
bpic2012_D;state_agg;svm;2;auc;0.5450356631295857
bpic2012_D;state_agg;svm;2;prec;0.27419354838709675
bpic2012_D;state_agg;svm;2;rec;0.09392265193370164
bpic2012_D;state_agg;svm;2;fscore;0.13991769547325106
bpic2012_D;state_agg;svm;3;auc;0.5280079803560466
bpic2012_D;state_agg;svm;3;prec;0.25925925925925924
bpic2012_D;state_agg;svm;3;rec;0.03867403314917127
bpic2012_D;state_agg;svm;3;fscore;0.0673076923076923
bpic2012_D;state_agg;svm;4;auc;0.5296742085416118
bpic2012_D;state_agg;svm;4;prec;0.3333333333333333
bpic2012_D;state_agg;svm;4;rec;0.022099447513812157
bpic2012_D;state_agg;svm;4;fscore;0.04145077720207254
bpic2012_D;state_agg;svm;5;auc;0.5065260603934638
bpic2012_D;state_agg;svm;5;prec;0.6666666666666666
bpic2012_D;state_agg;svm;5;rec;0.011049723756906077
bpic2012_D;state_agg;svm;5;fscore;0.021739130434782608
bpic2012_D;state_agg;svm;6;auc;0.5063433599345202
bpic2012_D;state_agg;svm;6;prec;0.5
bpic2012_D;state_agg;svm;6;rec;0.0055248618784530384
bpic2012_D;state_agg;svm;6;fscore;0.01092896174863388
